SalesOrderID,SubTotal,TaxAmt,Freight
46266,3578.27,286.2616,89.4568
46268,3578.27,286.2616,89.4568
46428,3578.27,286.2616,89.4568
46481,3578.27,286.2616,89.4568
46540,3578.27,286.2616,89.4568
46541,3578.27,286.2616,89.4568
43724,3578.27,286.2616,89.4568
43797,3578.27,286.2616,89.4568
43799,3578.27,286.2616,89.4568
43798,3578.27,286.2616,89.4568
43952,3578.27,286.2616,89.4568
43951,3578.27,286.2616,89.4568
43991,3578.27,286.2616,89.4568
43992,3578.27,286.2616,89.4568
44028,3578.27,286.2616,89.4568
44067,3578.27,286.2616,89.4568
44200,3578.27,286.2616,89.4568
44199,3578.27,286.2616,89.4568
44243,3578.27,286.2616,89.4568
44244,3578.27,286.2616,89.4568
44347,3578.27,286.2616,89.4568
44443,3578.27,286.2616,89.4568
44478,3578.27,286.2616,89.4568
44476,3578.27,286.2616,89.4568
44477,3578.27,286.2616,89.4568
44609,3578.27,286.2616,89.4568
44610,3578.27,286.2616,89.4568
44608,3578.27,286.2616,89.4568
44663,3578.27,286.2616,89.4568
44664,3578.27,286.2616,89.4568
44702,3578.27,286.2616,89.4568
44733,3578.27,286.2616,89.4568
44732,3578.27,286.2616,89.4568
44846,3578.27,286.2616,89.4568
44913,3578.27,286.2616,89.4568
44914,3578.27,286.2616,89.4568
44915,3578.27,286.2616,89.4568
44916,3578.27,286.2616,89.4568
44979,3578.27,286.2616,89.4568
44980,3578.27,286.2616,89.4568
44981,3578.27,286.2616,89.4568
45029,3578.27,286.2616,89.4568
45028,3578.27,286.2616,89.4568
45110,3578.27,286.2616,89.4568
45162,3578.27,286.2616,89.4568
45257,3578.27,286.2616,89.4568
45391,3578.27,286.2616,89.4568
45390,3578.27,286.2616,89.4568
45444,3578.27,286.2616,89.4568
45445,3578.27,286.2616,89.4568
45628,3578.27,286.2616,89.4568
45674,3578.27,286.2616,89.4568
45673,3578.27,286.2616,89.4568
45773,3578.27,286.2616,89.4568
45772,3578.27,286.2616,89.4568
45856,3578.27,286.2616,89.4568
45905,3578.27,286.2616,89.4568
45906,3578.27,286.2616,89.4568
45904,3578.27,286.2616,89.4568
45907,3578.27,286.2616,89.4568
45962,3578.27,286.2616,89.4568
45963,3578.27,286.2616,89.4568
45964,3578.27,286.2616,89.4568
46006,3578.27,286.2616,89.4568
46007,3578.27,286.2616,89.4568
46217,3578.27,286.2616,89.4568
46215,3578.27,286.2616,89.4568
46216,3578.27,286.2616,89.4568
46275,3578.27,286.2616,89.4568
46276,3578.27,286.2616,89.4568
46318,3578.27,286.2616,89.4568
46433,3578.27,286.2616,89.4568
46434,3578.27,286.2616,89.4568
46488,3578.27,286.2616,89.4568
46553,3578.27,286.2616,89.4568
46554,3578.27,286.2616,89.4568
46594,3578.27,286.2616,89.4568
43727,3578.27,286.2616,89.4568
43760,3578.27,286.2616,89.4568
43761,3578.27,286.2616,89.4568
43842,3578.27,286.2616,89.4568
44034,3578.27,286.2616,89.4568
44035,3578.27,286.2616,89.4568
44036,3578.27,286.2616,89.4568
44033,3578.27,286.2616,89.4568
44072,3578.27,286.2616,89.4568
44071,3578.27,286.2616,89.4568
44174,3578.27,286.2616,89.4568
44175,3578.27,286.2616,89.4568
44205,3578.27,286.2616,89.4568
44278,3578.27,286.2616,89.4568
44279,3578.27,286.2616,89.4568
44275,3578.27,286.2616,89.4568
44277,3578.27,286.2616,89.4568
44276,3578.27,286.2616,89.4568
44357,3578.27,286.2616,89.4568
44358,3578.27,286.2616,89.4568
44618,3578.27,286.2616,89.4568
44670,3578.27,286.2616,89.4568
44671,3578.27,286.2616,89.4568
44672,3578.27,286.2616,89.4568
44738,3578.27,286.2616,89.4568
44737,3578.27,286.2616,89.4568
44739,3578.27,286.2616,89.4568
44861,3578.27,286.2616,89.4568
44858,3578.27,286.2616,89.4568
44859,3578.27,286.2616,89.4568
44863,3578.27,286.2616,89.4568
44860,3578.27,286.2616,89.4568
44862,3578.27,286.2616,89.4568
44857,3578.27,286.2616,89.4568
44922,3578.27,286.2616,89.4568
44921,3578.27,286.2616,89.4568
44923,3578.27,286.2616,89.4568
44985,3578.27,286.2616,89.4568
45119,3578.27,286.2616,89.4568
45118,3578.27,286.2616,89.4568
45166,3578.27,286.2616,89.4568
45168,3578.27,286.2616,89.4568
45167,3578.27,286.2616,89.4568
45169,3578.27,286.2616,89.4568
45223,3578.27,286.2616,89.4568
45224,3578.27,286.2616,89.4568
45396,3578.27,286.2616,89.4568
45447,3578.27,286.2616,89.4568
45515,3578.27,286.2616,89.4568
45634,3578.27,286.2616,89.4568
45682,3578.27,286.2616,89.4568
45681,3578.27,286.2616,89.4568
45737,3578.27,286.2616,89.4568
45735,3578.27,286.2616,89.4568
45736,3578.27,286.2616,89.4568
46021,3578.27,286.2616,89.4568
46020,3578.27,286.2616,89.4568
46225,3578.27,286.2616,89.4568
46439,3578.27,286.2616,89.4568
46440,3578.27,286.2616,89.4568
46602,3578.27,286.2616,89.4568
44134,3578.27,286.2616,89.4568
44320,3578.27,286.2616,89.4568
44359,3578.27,286.2616,89.4568
44360,3578.27,286.2616,89.4568
44867,3578.27,286.2616,89.4568
45345,3578.27,286.2616,89.4568
45398,3578.27,286.2616,89.4568
45397,3578.27,286.2616,89.4568
45866,3578.27,286.2616,89.4568
46393,3578.27,286.2616,89.4568
43804,3578.27,286.2616,89.4568
44138,3578.27,286.2616,89.4568
44139,3578.27,286.2616,89.4568
44210,3578.27,286.2616,89.4568
44368,3578.27,286.2616,89.4568
44928,3578.27,286.2616,89.4568
45083,3578.27,286.2616,89.4568
45180,3578.27,286.2616,89.4568
45181,3578.27,286.2616,89.4568
45185,3578.27,286.2616,89.4568
45352,3578.27,286.2616,89.4568
45401,3578.27,286.2616,89.4568
45694,3578.27,286.2616,89.4568
45693,3578.27,286.2616,89.4568
46404,3578.27,286.2616,89.4568
46455,3578.27,286.2616,89.4568
43739,3578.27,286.2616,89.4568
44044,3578.27,286.2616,89.4568
44042,3578.27,286.2616,89.4568
44043,3578.27,286.2616,89.4568
44249,3578.27,286.2616,89.4568
44374,3578.27,286.2616,89.4568
44375,3578.27,286.2616,89.4568
44817,3578.27,286.2616,89.4568
44934,3578.27,286.2616,89.4568
45130,3578.27,286.2616,89.4568
45187,3578.27,286.2616,89.4568
45188,3578.27,286.2616,89.4568
45186,3578.27,286.2616,89.4568
45593,3578.27,286.2616,89.4568
45745,3578.27,286.2616,89.4568
45827,3578.27,286.2616,89.4568
46519,3578.27,286.2616,89.4568
43742,3578.27,286.2616,89.4568
43974,3578.27,286.2616,89.4568
44010,3578.27,286.2616,89.4568
44223,3578.27,286.2616,89.4568
44252,3578.27,286.2616,89.4568
44381,3578.27,286.2616,89.4568
44427,3578.27,286.2616,89.4568
44636,3578.27,286.2616,89.4568
44686,3578.27,286.2616,89.4568
44885,3578.27,286.2616,89.4568
45192,3578.27,286.2616,89.4568
45365,3578.27,286.2616,89.4568
45979,3578.27,286.2616,89.4568
45980,3578.27,286.2616,89.4568
46190,3578.27,286.2616,89.4568
46185,3578.27,286.2616,89.4568
46256,3578.27,286.2616,89.4568
46571,3578.27,286.2616,89.4568
43714,3578.27,286.2616,89.4568
44015,3578.27,286.2616,89.4568
44051,3578.27,286.2616,89.4568
44432,3578.27,286.2616,89.4568
44719,3578.27,286.2616,89.4568
45008,3578.27,286.2616,89.4568
45146,3578.27,286.2616,89.4568
45198,3578.27,286.2616,89.4568
45371,3578.27,286.2616,89.4568
45425,3578.27,286.2616,89.4568
45713,3578.27,286.2616,89.4568
45758,3578.27,286.2616,89.4568
43721,3578.27,286.2616,89.4568
43832,3578.27,286.2616,89.4568
43941,3578.27,286.2616,89.4568
44161,3578.27,286.2616,89.4568
44233,3578.27,286.2616,89.4568
44268,3578.27,286.2616,89.4568
44462,3578.27,286.2616,89.4568
44651,3578.27,286.2616,89.4568
44900,3578.27,286.2616,89.4568
44967,3578.27,286.2616,89.4568
45016,3578.27,286.2616,89.4568
45149,3578.27,286.2616,89.4568
45377,3578.27,286.2616,89.4568
45617,3578.27,286.2616,89.4568
46269,3578.27,286.2616,89.4568
43722,3578.27,286.2616,89.4568
44344,3578.27,286.2616,89.4568
44439,3578.27,286.2616,89.4568
44602,3578.27,286.2616,89.4568
44730,3578.27,286.2616,89.4568
44906,3578.27,286.2616,89.4568
44974,3578.27,286.2616,89.4568
45109,3578.27,286.2616,89.4568
45160,3578.27,286.2616,89.4568
45249,3578.27,286.2616,89.4568
45853,3578.27,286.2616,89.4568
45854,3578.27,286.2616,89.4568
45902,3578.27,286.2616,89.4568
45903,3578.27,286.2616,89.4568
46595,3578.27,286.2616,89.4568
43801,3578.27,286.2616,89.4568
43954,3578.27,286.2616,89.4568
43955,3578.27,286.2616,89.4568
44031,3578.27,286.2616,89.4568
44173,3578.27,286.2616,89.4568
44271,3578.27,286.2616,89.4568
44270,3578.27,286.2616,89.4568
44348,3578.27,286.2616,89.4568
45031,3578.27,286.2616,89.4568
45729,3578.27,286.2616,89.4568
46166,3578.27,286.2616,89.4568
46441,3578.27,286.2616,89.4568
46443,3578.27,286.2616,89.4568
46747,2049.0982,163.9279,51.2275
47074,2049.0982,163.9279,51.2275
48933,2049.0982,163.9279,51.2275
50854,2049.0982,163.9279,51.2275
50855,2049.0982,163.9279,51.2275
47216,2049.0982,163.9279,51.2275
47289,2049.0982,163.9279,51.2275
47853,2049.0982,163.9279,51.2275
47851,2049.0982,163.9279,51.2275
48145,2049.0982,163.9279,51.2275
48230,2049.0982,163.9279,51.2275
48497,2049.0982,163.9279,51.2275
48594,2049.0982,163.9279,51.2275
49188,2049.0982,163.9279,51.2275
49349,2049.0982,163.9279,51.2275
49908,2049.0982,163.9279,51.2275
50113,2049.0982,163.9279,51.2275
47229,2049.0982,163.9279,51.2275
47301,2049.0982,163.9279,51.2275
48200,2049.0982,163.9279,51.2275
48241,2049.0982,163.9279,51.2275
48608,2049.0982,163.9279,51.2275
48605,2049.0982,163.9279,51.2275
48946,2049.0982,163.9279,51.2275
49768,2049.0982,163.9279,51.2275
49992,2049.0982,163.9279,51.2275
50587,2049.0982,163.9279,51.2275
48205,2049.0982,163.9279,51.2275
48529,2049.0982,163.9279,51.2275
48827,2049.0982,163.9279,51.2275
48954,2049.0982,163.9279,51.2275
49367,2049.0982,163.9279,51.2275
49656,2049.0982,163.9279,51.2275
49734,2049.0982,163.9279,51.2275
50362,2049.0982,163.9279,51.2275
50451,2049.0982,163.9279,51.2275
50596,2049.0982,163.9279,51.2275
51030,2049.0982,163.9279,51.2275
48695,2049.0982,163.9279,51.2275
48900,2049.0982,163.9279,51.2275
49223,2049.0982,163.9279,51.2275
49224,2049.0982,163.9279,51.2275
49936,2049.0982,163.9279,51.2275
50012,2049.0982,163.9279,51.2275
50011,2049.0982,163.9279,51.2275
50372,2049.0982,163.9279,51.2275
50529,2049.0982,163.9279,51.2275
51038,2049.0982,163.9279,51.2275
47261,2049.0982,163.9279,51.2275
47765,2049.0982,163.9279,51.2275
48554,2049.0982,163.9279,51.2275
48630,2049.0982,163.9279,51.2275
48905,2049.0982,163.9279,51.2275
48907,2049.0982,163.9279,51.2275
49231,2049.0982,163.9279,51.2275
50474,2049.0982,163.9279,51.2275
50539,2049.0982,163.9279,51.2275
50618,2049.0982,163.9279,51.2275
50995,2049.0982,163.9279,51.2275
46915,2049.0982,163.9279,51.2275
49243,2049.0982,163.9279,51.2275
50107,2049.0982,163.9279,51.2275
51066,2049.0982,163.9279,51.2275
47342,2049.0982,163.9279,51.2275
48927,2049.0982,163.9279,51.2275
49815,2049.0982,163.9279,51.2275
49962,2049.0982,163.9279,51.2275
50425,2049.0982,163.9279,51.2275
46748,2049.0982,163.9279,51.2275
47848,2049.0982,163.9279,51.2275
48410,2049.0982,163.9279,51.2275
49337,2049.0982,163.9279,51.2275
49628,2049.0982,163.9279,51.2275
47080,2049.0982,163.9279,51.2275
47516,2049.0982,163.9279,51.2275
47575,2049.0982,163.9279,51.2275
47915,2049.0982,163.9279,51.2275
48231,2049.0982,163.9279,51.2275
48496,2049.0982,163.9279,51.2275
48495,2049.0982,163.9279,51.2275
48942,2049.0982,163.9279,51.2275
49712,2049.0982,163.9279,51.2275
49906,2049.0982,163.9279,51.2275
50342,2049.0982,163.9279,51.2275
50336,2049.0982,163.9279,51.2275
50775,2049.0982,163.9279,51.2275
51010,2049.0982,163.9279,51.2275
46764,2049.0982,163.9279,51.2275
47923,2049.0982,163.9279,51.2275
48153,2049.0982,163.9279,51.2275
48430,2049.0982,163.9279,51.2275
48511,2049.0982,163.9279,51.2275
48678,2049.0982,163.9279,51.2275
48882,2049.0982,163.9279,51.2275
49005,2049.0982,163.9279,51.2275
49360,2049.0982,163.9279,51.2275
50588,2049.0982,163.9279,51.2275
50589,2049.0982,163.9279,51.2275
47158,2049.0982,163.9279,51.2275
47159,2049.0982,163.9279,51.2275
47591,2049.0982,163.9279,51.2275
48889,2049.0982,163.9279,51.2275
49011,2049.0982,163.9279,51.2275
50143,2049.0982,163.9279,51.2275
50363,2049.0982,163.9279,51.2275
50452,2049.0982,163.9279,51.2275
50884,2049.0982,163.9279,51.2275
50970,2049.0982,163.9279,51.2275
47540,2049.0982,163.9279,51.2275
47598,2049.0982,163.9279,51.2275
47599,2049.0982,163.9279,51.2275
47638,2049.0982,163.9279,51.2275
47814,2049.0982,163.9279,51.2275
48167,2049.0982,163.9279,51.2275
48450,2049.0982,163.9279,51.2275
48444,2049.0982,163.9279,51.2275
48542,2049.0982,163.9279,51.2275
48698,2049.0982,163.9279,51.2275
49378,2049.0982,163.9279,51.2275
49379,2049.0982,163.9279,51.2275
49786,2049.0982,163.9279,51.2275
49937,2049.0982,163.9279,51.2275
50373,2049.0982,163.9279,51.2275
50895,2049.0982,163.9279,51.2275
50979,2049.0982,163.9279,51.2275
46796,2049.0982,163.9279,51.2275
46795,2049.0982,163.9279,51.2275
47766,2049.0982,163.9279,51.2275
47894,2049.0982,163.9279,51.2275
48558,2049.0982,163.9279,51.2275
49678,2049.0982,163.9279,51.2275
50472,2049.0982,163.9279,51.2275
47196,2049.0982,163.9279,51.2275
48565,2049.0982,163.9279,51.2275
49610,2049.0982,163.9279,51.2275
49951,2049.0982,163.9279,51.2275
50485,2049.0982,163.9279,51.2275
51001,2049.0982,163.9279,51.2275
51064,2049.0982,163.9279,51.2275
51065,2049.0982,163.9279,51.2275
47841,2049.0982,163.9279,51.2275
48182,2049.0982,163.9279,51.2275
48282,2049.0982,163.9279,51.2275
49036,2049.0982,163.9279,51.2275
49441,2049.0982,163.9279,51.2275
50412,2049.0982,163.9279,51.2275
50493,2049.0982,163.9279,51.2275
50564,2049.0982,163.9279,51.2275
50565,2049.0982,163.9279,51.2275
50644,2049.0982,163.9279,51.2275
50836,2049.0982,163.9279,51.2275
48871,2049.0982,163.9279,51.2275
49274,2049.0982,163.9279,51.2275
49907,2049.0982,163.9279,51.2275
49986,2049.0982,163.9279,51.2275
50337,2049.0982,163.9279,51.2275
46695,2049.0982,163.9279,51.2275
48106,2049.0982,163.9279,51.2275
50439,2049.0982,163.9279,51.2275
48620,2049.0982,163.9279,51.2275
49405,2049.0982,163.9279,51.2275
49924,2049.0982,163.9279,51.2275
50087,2049.0982,163.9279,51.2275
50597,2049.0982,163.9279,51.2275
46851,2049.0982,163.9279,51.2275
48835,2049.0982,163.9279,51.2275
49590,2049.0982,163.9279,51.2275
48456,2049.0982,163.9279,51.2275
48639,2049.0982,163.9279,51.2275
49230,2049.0982,163.9279,51.2275
50538,2049.0982,163.9279,51.2275
48653,2049.0982,163.9279,51.2275
49244,2049.0982,163.9279,51.2275
50402,2049.0982,163.9279,51.2275
46742,2049.0982,163.9279,51.2275
47908,2049.0982,163.9279,51.2275
48131,2049.0982,163.9279,51.2275
48481,2049.0982,163.9279,51.2275
49038,2049.0982,163.9279,51.2275
49326,2049.0982,163.9279,51.2275
49760,2049.0982,163.9279,51.2275
50566,2049.0982,163.9279,51.2275
51071,2049.0982,163.9279,51.2275
49259,2049.0982,163.9279,51.2275
50505,2049.0982,163.9279,51.2275
47912,2049.0982,163.9279,51.2275
48591,2049.0982,163.9279,51.2275
49985,2049.0982,163.9279,51.2275
50783,2049.0982,163.9279,51.2275
50782,2049.0982,163.9279,51.2275
50865,2049.0982,163.9279,51.2275
51013,2049.0982,163.9279,51.2275
47152,2049.0982,163.9279,51.2275
47470,2049.0982,163.9279,51.2275
47527,2049.0982,163.9279,51.2275
47859,2049.0982,163.9279,51.2275
48601,2049.0982,163.9279,51.2275
49193,2049.0982,163.9279,51.2275
49197,2049.0982,163.9279,51.2275
50133,2049.0982,163.9279,51.2275
50443,2049.0982,163.9279,51.2275
50591,2049.0982,163.9279,51.2275
47242,2049.0982,163.9279,51.2275
49731,2049.0982,163.9279,51.2275
49929,2049.0982,163.9279,51.2275
50800,2049.0982,163.9279,51.2275
47880,2049.0982,163.9279,51.2275
48627,2049.0982,163.9279,51.2275
49665,2049.0982,163.9279,51.2275
49939,2049.0982,163.9279,51.2275
50533,2049.0982,163.9279,51.2275
50807,2049.0982,163.9279,51.2275
46789,2049.0982,163.9279,51.2275
47118,2049.0982,163.9279,51.2275
47323,2049.0982,163.9279,51.2275
47546,2049.0982,163.9279,51.2275
48635,2049.0982,163.9279,51.2275
49228,2049.0982,163.9279,51.2275
49675,2049.0982,163.9279,51.2275
49746,2049.0982,163.9279,51.2275
47944,2049.0982,163.9279,51.2275
49752,2049.0982,163.9279,51.2275
50404,2049.0982,163.9279,51.2275
47270,2049.0982,163.9279,51.2275
47269,2049.0982,163.9279,51.2275
47493,2049.0982,163.9279,51.2275
48572,2049.0982,163.9279,51.2275
48659,2049.0982,163.9279,51.2275
48849,2049.0982,163.9279,51.2275
48989,2049.0982,163.9279,51.2275
49031,2049.0982,163.9279,51.2275
49617,2049.0982,163.9279,51.2275
50184,2049.0982,163.9279,51.2275
50417,2049.0982,163.9279,51.2275
50416,2049.0982,163.9279,51.2275
47504,2049.0982,163.9279,51.2275
48580,2049.0982,163.9279,51.2275
49331,2049.0982,163.9279,51.2275
49695,2049.0982,163.9279,51.2275
46875,2049.0982,163.9279,51.2275
48099,2049.0982,163.9279,51.2275
48142,2049.0982,163.9279,51.2275
48671,2049.0982,163.9279,51.2275
50070,2049.0982,163.9279,51.2275
47231,2049.0982,163.9279,51.2275
48148,2049.0982,163.9279,51.2275
49640,2049.0982,163.9279,51.2275
49996,2049.0982,163.9279,51.2275
50084,2049.0982,163.9279,51.2275
50513,2049.0982,163.9279,51.2275
50875,2049.0982,163.9279,51.2275
48203,2049.0982,163.9279,51.2275
49403,2049.0982,163.9279,51.2275
49293,2049.0982,163.9279,51.2275
49295,2049.0982,163.9279,51.2275
49781,2049.0982,163.9279,51.2275
50022,2049.0982,163.9279,51.2275
50020,2049.0982,163.9279,51.2275
50813,2049.0982,163.9279,51.2275
51045,2049.0982,163.9279,51.2275
47176,2049.0982,163.9279,51.2275
47255,2049.0982,163.9279,51.2275
48634,2049.0982,163.9279,51.2275
50389,2049.0982,163.9279,51.2275
50541,2049.0982,163.9279,51.2275
46919,2049.0982,163.9279,51.2275
50558,2049.0982,163.9279,51.2275
50185,2049.0982,163.9279,51.2275
50650,2049.0982,163.9279,51.2275
50843,2049.0982,163.9279,51.2275
46682,2049.0982,163.9279,51.2275
46681,2049.0982,163.9279,51.2275
47075,2049.0982,163.9279,51.2275
47076,2049.0982,163.9279,51.2275
47143,2049.0982,163.9279,51.2275
47212,2049.0982,163.9279,51.2275
47211,2049.0982,163.9279,51.2275
47736,2049.0982,163.9279,51.2275
48491,2049.0982,163.9279,51.2275
48866,2049.0982,163.9279,51.2275
49266,2049.0982,163.9279,51.2275
49334,2049.0982,163.9279,51.2275
49627,2049.0982,163.9279,51.2275
49697,2049.0982,163.9279,51.2275
49981,2049.0982,163.9279,51.2275
49980,2049.0982,163.9279,51.2275
50065,2049.0982,163.9279,51.2275
50060,2049.0982,163.9279,51.2275
50334,2049.0982,163.9279,51.2275
50768,2049.0982,163.9279,51.2275
50857,2049.0982,163.9279,51.2275
50944,2049.0982,163.9279,51.2275
50943,2049.0982,163.9279,51.2275
46826,2049.0982,163.9279,51.2275
47149,2049.0982,163.9279,51.2275
47219,2049.0982,163.9279,51.2275
47220,2049.0982,163.9279,51.2275
47745,2049.0982,163.9279,51.2275
47744,2049.0982,163.9279,51.2275
47746,2049.0982,163.9279,51.2275
47743,2049.0982,163.9279,51.2275
47791,2049.0982,163.9279,51.2275
47856,2049.0982,163.9279,51.2275
47857,2049.0982,163.9279,51.2275
47917,2049.0982,163.9279,51.2275
47918,2049.0982,163.9279,51.2275
48499,2049.0982,163.9279,51.2275
48500,2049.0982,163.9279,51.2275
48673,2049.0982,163.9279,51.2275
48814,2049.0982,163.9279,51.2275
48813,2049.0982,163.9279,51.2275
48874,2049.0982,163.9279,51.2275
49185,2049.0982,163.9279,51.2275
49184,2049.0982,163.9279,51.2275
49272,2049.0982,163.9279,51.2275
49346,2049.0982,163.9279,51.2275
49345,2049.0982,163.9279,51.2275
49392,2049.0982,163.9279,51.2275
49561,2049.0982,163.9279,51.2275
49634,2049.0982,163.9279,51.2275
49710,2049.0982,163.9279,51.2275
49711,2049.0982,163.9279,51.2275
49913,2049.0982,163.9279,51.2275
49987,2049.0982,163.9279,51.2275
49988,2049.0982,163.9279,51.2275
49989,2049.0982,163.9279,51.2275
50072,2049.0982,163.9279,51.2275
50125,2049.0982,163.9279,51.2275
50437,2049.0982,163.9279,51.2275
50584,2049.0982,163.9279,51.2275
50787,2049.0982,163.9279,51.2275
50954,2049.0982,163.9279,51.2275
51019,2049.0982,163.9279,51.2275
46767,2049.0982,163.9279,51.2275
46887,2049.0982,163.9279,51.2275
47302,2049.0982,163.9279,51.2275
47753,2049.0982,163.9279,51.2275
47867,2049.0982,163.9279,51.2275
47926,2049.0982,163.9279,51.2275
48611,2049.0982,163.9279,51.2275
48610,2049.0982,163.9279,51.2275
48820,2049.0982,163.9279,51.2275
49007,2049.0982,163.9279,51.2275
49006,2049.0982,163.9279,51.2275
49278,2049.0982,163.9279,51.2275
49279,2049.0982,163.9279,51.2275
49355,2049.0982,163.9279,51.2275
49571,2049.0982,163.9279,51.2275
49570,2049.0982,163.9279,51.2275
49641,2049.0982,163.9279,51.2275
49922,2049.0982,163.9279,51.2275
50447,2049.0982,163.9279,51.2275
50448,2049.0982,163.9279,51.2275
50516,2049.0982,163.9279,51.2275
50515,2049.0982,163.9279,51.2275
50594,2049.0982,163.9279,51.2275
50878,2049.0982,163.9279,51.2275
51027,2049.0982,163.9279,51.2275
46776,2049.0982,163.9279,51.2275
46844,2049.0982,163.9279,51.2275
47098,2049.0982,163.9279,51.2275
47163,2049.0982,163.9279,51.2275
47314,2049.0982,163.9279,51.2275
47878,2049.0982,163.9279,51.2275
48438,2049.0982,163.9279,51.2275
48532,2049.0982,163.9279,51.2275
48531,2049.0982,163.9279,51.2275
48621,2049.0982,163.9279,51.2275
48624,2049.0982,163.9279,51.2275
48690,2049.0982,163.9279,51.2275
48890,2049.0982,163.9279,51.2275
48891,2049.0982,163.9279,51.2275
48955,2049.0982,163.9279,51.2275
49205,2049.0982,163.9279,51.2275
49282,2049.0982,163.9279,51.2275
49363,2049.0982,163.9279,51.2275
49409,2049.0982,163.9279,51.2275
49579,2049.0982,163.9279,51.2275
49580,2049.0982,163.9279,51.2275
49654,2049.0982,163.9279,51.2275
49652,2049.0982,163.9279,51.2275
49733,2049.0982,163.9279,51.2275
50095,2049.0982,163.9279,51.2275
50368,2049.0982,163.9279,51.2275
50457,2049.0982,163.9279,51.2275
50456,2049.0982,163.9279,51.2275
50602,2049.0982,163.9279,51.2275
50603,2049.0982,163.9279,51.2275
50803,2049.0982,163.9279,51.2275
50894,2049.0982,163.9279,51.2275
50892,2049.0982,163.9279,51.2275
50976,2049.0982,163.9279,51.2275
51033,2049.0982,163.9279,51.2275
46718,2049.0982,163.9279,51.2275
46788,2049.0982,163.9279,51.2275
47544,2049.0982,163.9279,51.2275
47886,2049.0982,163.9279,51.2275
48451,2049.0982,163.9279,51.2275
48699,2049.0982,163.9279,51.2275
48701,2049.0982,163.9279,51.2275
48700,2049.0982,163.9279,51.2275
48836,2049.0982,163.9279,51.2275
48902,2049.0982,163.9279,51.2275
48962,2049.0982,163.9279,51.2275
48961,2049.0982,163.9279,51.2275
49016,2049.0982,163.9279,51.2275
49297,2049.0982,163.9279,51.2275
49589,2049.0982,163.9279,51.2275
49666,2049.0982,163.9279,51.2275
49668,2049.0982,163.9279,51.2275
49785,2049.0982,163.9279,51.2275
49784,2049.0982,163.9279,51.2275
50156,2049.0982,163.9279,51.2275
50382,2049.0982,163.9279,51.2275
50612,2049.0982,163.9279,51.2275
50611,2049.0982,163.9279,51.2275
50613,2049.0982,163.9279,51.2275
50988,2049.0982,163.9279,51.2275
51047,2049.0982,163.9279,51.2275
51049,2049.0982,163.9279,51.2275
46728,2049.0982,163.9279,51.2275
47263,2049.0982,163.9279,51.2275
47328,2049.0982,163.9279,51.2275
47769,2049.0982,163.9279,51.2275
48123,2049.0982,163.9279,51.2275
48270,2049.0982,163.9279,51.2275
48457,2049.0982,163.9279,51.2275
48908,2049.0982,163.9279,51.2275
48972,2049.0982,163.9279,51.2275
48971,2049.0982,163.9279,51.2275
49307,2049.0982,163.9279,51.2275
49429,2049.0982,163.9279,51.2275
49677,2049.0982,163.9279,51.2275
49948,2049.0982,163.9279,51.2275
50398,2049.0982,163.9279,51.2275
50397,2049.0982,163.9279,51.2275
50396,2049.0982,163.9279,51.2275
50544,2049.0982,163.9279,51.2275
50822,2049.0982,163.9279,51.2275
50820,2049.0982,163.9279,51.2275
46736,2049.0982,163.9279,51.2275
46738,2049.0982,163.9279,51.2275
47559,2049.0982,163.9279,51.2275
47900,2049.0982,163.9279,51.2275
47899,2049.0982,163.9279,51.2275
47902,2049.0982,163.9279,51.2275
48845,2049.0982,163.9279,51.2275
48846,2049.0982,163.9279,51.2275
48918,2049.0982,163.9279,51.2275
48916,2049.0982,163.9279,51.2275
48985,2049.0982,163.9279,51.2275
49028,2049.0982,163.9279,51.2275
49314,2049.0982,163.9279,51.2275
49313,2049.0982,163.9279,51.2275
49315,2049.0982,163.9279,51.2275
49754,2049.0982,163.9279,51.2275
49755,2049.0982,163.9279,51.2275
49753,2049.0982,163.9279,51.2275
49806,2049.0982,163.9279,51.2275
49805,2049.0982,163.9279,51.2275
49955,2049.0982,163.9279,51.2275
49954,2049.0982,163.9279,51.2275
49953,2049.0982,163.9279,51.2275
50406,2049.0982,163.9279,51.2275
50489,2049.0982,163.9279,51.2275
50559,2049.0982,163.9279,51.2275
50560,2049.0982,163.9279,51.2275
50634,2049.0982,163.9279,51.2275
51068,2049.0982,163.9279,51.2275
51069,2049.0982,163.9279,51.2275
46808,2049.0982,163.9279,51.2275
46927,2049.0982,163.9279,51.2275
47279,2049.0982,163.9279,51.2275
47346,2049.0982,163.9279,51.2275
47911,2049.0982,163.9279,51.2275
48575,2049.0982,163.9279,51.2275
48576,2049.0982,163.9279,51.2275
48666,2049.0982,163.9279,51.2275
48663,2049.0982,163.9279,51.2275
48727,2049.0982,163.9279,51.2275
48856,2049.0982,163.9279,51.2275
49253,2049.0982,163.9279,51.2275
49254,2049.0982,163.9279,51.2275
49440,2049.0982,163.9279,51.2275
49619,2049.0982,163.9279,51.2275
49971,2049.0982,163.9279,51.2275
50187,2049.0982,163.9279,51.2275
50421,2049.0982,163.9279,51.2275
50574,2049.0982,163.9279,51.2275
50655,2049.0982,163.9279,51.2275
50850,2049.0982,163.9279,51.2275
50849,2049.0982,163.9279,51.2275
50852,2049.0982,163.9279,51.2275
51078,2049.0982,163.9279,51.2275
